date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:20:32	25899/25899	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Jun%202018%2005:07:07%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1.html	(from )
18:20:33	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2011%20Jun%202018%2018:20:36%20GMT	https://d29u17ylf1ylz9.cloudfront.net/robots.txt		(from )
18:20:33	1150/1150	---M--	200	added ('OK')	image/x-icon	etag:%229c9a750812bab056b475fb9cc078f51e%22	https://d29u17ylf1ylz9.cloudfront.net/p2/img/favicon.ico	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/img/favicon.ico	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:34	144877/144877	---M-Z	200	added ('OK')	text/css	etag:%221519106276%22	https://maxcdn.bootstrapcdn.com/bootstrap/4.0.0/css/bootstrap.min.css	G:/Sanket_project/bl/Blazen/maxcdn.bootstrapcdn.com/bootstrap/4.0.0/css/bootstrap.min.css	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:34	30999/30999	---MCZ	200	added ('OK')	text/css	date:Wed,%2016%20May%202018%2007:37:39%20GMT	https://d29u17ylf1ylz9.cloudfront.net/p2/css/font-awesome.min.css	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/css/font-awesome.min.css	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:34	7067/7067	---MCZ	200	added ('OK')	text/css	date:Wed,%2016%20May%202018%2007:37:38%20GMT	https://d29u17ylf1ylz9.cloudfront.net/p2/css/et-line.css	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/css/et-line.css	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:35	25357/25357	---MCZ	200	added ('OK')	text/css	date:Wed,%2016%20May%202018%2007:37:40%20GMT	https://d29u17ylf1ylz9.cloudfront.net/p2/css/plugins.css	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/css/plugins.css	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:35	19878/19878	---MCZ	200	added ('OK')	text/css	date:Wed,%2016%20May%202018%2007:37:33%20GMT	https://d29u17ylf1ylz9.cloudfront.net/p2/style.css	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/style.css	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:35	1582/1582	---MCZ	200	added ('OK')	text/css	date:Wed,%2016%20May%202018%2007:37:40%20GMT	https://d29u17ylf1ylz9.cloudfront.net/p2/css/responsive.css	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/css/responsive.css	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:35	15514/15514	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2016%20May%202018%2007:56:41%20GMT	https://d29u17ylf1ylz9.cloudfront.net/p2/js/vendor/modernizr-2.8.3.min.js	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/js/vendor/modernizr-2.8.3.min.js	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:36	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2011%20Jun%202018%2018:20:39%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen.html	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen.html	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:37	1742/1742	---M--	200	added ('OK')	image/png	etag:%22fd602fda237545ed4a4cba007fff16bf%22	https://d29u17ylf1ylz9.cloudfront.net/p2/img/blazen/logo.png	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/img/blazen/logo.png	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:37	3246/3246	---M--	200	added ('OK')	image/png	etag:%22c1a7fc55b647fcb0abf3106818998094%22	https://d29u17ylf1ylz9.cloudfront.net/p2/img/blazen/logo-dark.png	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/img/blazen/logo-dark.png	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:37	258024/258024	---M--	200	added ('OK')	image/jpeg	etag:%22fb009e4465f3c82c1b49a9286068e91f%22	https://d29u17ylf1ylz9.cloudfront.net/p2/img/blazen/hero-bg.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/img/blazen/hero-bg.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:38	37745/37745	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Jun%202018%2005:04:23%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:38	57289/57289	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Jun%202018%2005:04:22%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index-2.html	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/index-2.html	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:38	138551/138551	---M--	200	added ('OK')	image/png	etag:%2286fad700917a9e61f407b8ac1c6be910%22	https://d29u17ylf1ylz9.cloudfront.net/p2/img/blazen/demo/index.png	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/img/blazen/demo/index.png	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:38	36153/36153	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Jun%202018%2005:04:23%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index-single-banner.html	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/index-single-banner.html	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:38	37779/37779	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Jun%202018%2005:04:23%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index-parallax.html	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/index-parallax.html	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:39	332047/332047	---M--	200	added ('OK')	image/png	etag:%227afe6dd09e82966e623f1b5c02665d83%22	https://d29u17ylf1ylz9.cloudfront.net/p2/img/blazen/demo/index-2.png	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/img/blazen/demo/index-2.png	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:39	25504/25504	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Jun%202018%2005:04:19%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/about-us.html	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/about-us.html	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:39	210022/210022	---M--	200	added ('OK')	image/png	etag:%22da439e33547db6b6f3ba03bea5a215ff%22	https://d29u17ylf1ylz9.cloudfront.net/p2/img/blazen/demo/about.png	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/img/blazen/demo/about.png	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:39	37594/37594	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Jun%202018%2005:04:25%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/schedule.html	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/schedule.html	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:40	31054/31054	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Jun%202018%2005:04:24%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/portfolio-gallery.html	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/portfolio-gallery.html	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:41	27156/27156	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Jun%202018%2005:04:24%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/portfolio-gallery-2.html	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/portfolio-gallery-2.html	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:42	219954/219954	---M--	200	added ('OK')	image/png	etag:%22ddef4f3a96fec569496b3ecffe51de77%22	https://d29u17ylf1ylz9.cloudfront.net/p2/img/blazen/demo/portfolio-gallery.png	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/img/blazen/demo/portfolio-gallery.png	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:42	413999/413999	---M--	200	added ('OK')	image/png	etag:%227908290e471111a2257b6558a51a2eaa%22	https://d29u17ylf1ylz9.cloudfront.net/p2/img/blazen/demo/portfolio-gallery-2.png	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/img/blazen/demo/portfolio-gallery-2.png	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:43	29094/29094	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Jun%202018%2005:04:25%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/speakers.html	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/speakers.html	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:43	25412/25412	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Jun%202018%2005:04:21%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/blog.html	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/blog.html	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:43	170956/170956	---M--	200	added ('OK')	image/png	etag:%224f53e79c026eee340ffb17ea9e70ec14%22	https://d29u17ylf1ylz9.cloudfront.net/p2/img/blazen/demo/speakers.png	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/img/blazen/demo/speakers.png	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:43	35052/35052	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Jun%202018%2005:04:21%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/blog-rightsidebar.html	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/blog-rightsidebar.html	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:45	35430/35430	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Jun%202018%2005:04:21%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/blog-details.html	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/blog-details.html	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:45	1915457/1915457	---M--	200	added ('OK')	image/png	etag:%22cd85f04604a008e2abbc25a23b55d6cc%22	https://d29u17ylf1ylz9.cloudfront.net/p2/img/blazen/demo/schedule.png	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/img/blazen/demo/schedule.png	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:45	323900/323900	---M--	200	added ('OK')	image/png	etag:%22933848240b76cc50645e9da2b43cf929%22	https://d29u17ylf1ylz9.cloudfront.net/p2/img/blazen/demo/blog.png	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/img/blazen/demo/blog.png	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:45	261953/261953	---M--	200	added ('OK')	image/png	etag:%226b6a6c9a002e20da8b1aca47bd9c23d2%22	https://d29u17ylf1ylz9.cloudfront.net/p2/img/blazen/demo/blog-rightsidebar.png	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/img/blazen/demo/blog-rightsidebar.png	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:45	35383/35383	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Jun%202018%2005:04:20%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/blog-details-leftsidebar.html	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/blog-details-leftsidebar.html	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:45	264003/264003	---M--	200	added ('OK')	image/png	etag:%22b7f3935fac82b941d4df8e03895f18ed%22	https://d29u17ylf1ylz9.cloudfront.net/p2/img/blazen/demo/blog-details.png	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/img/blazen/demo/blog-details.png	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:46	20999/20999	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Jun%202018%2005:04:22%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/faq.html	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/faq.html	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:46	262164/262164	---M--	200	added ('OK')	image/png	etag:%2231113d34d8f44572f772c8d072e7e413%22	https://d29u17ylf1ylz9.cloudfront.net/p2/img/blazen/demo/blog-details-left-sidebar.png	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/img/blazen/demo/blog-details-left-sidebar.png	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:46	13239/13239	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Jun%202018%2005:04:22%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/contact-us.html	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/contact-us.html	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:46	127487/127487	---M--	200	added ('OK')	image/png	etag:%2293496de94f94563495b9c20603370841%22	https://d29u17ylf1ylz9.cloudfront.net/p2/img/blazen/demo/faq.png	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/img/blazen/demo/faq.png	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:46	110058/110058	---M--	200	added ('OK')	image/png	etag:%224242be22c42e6a115d7e6a3a0884d004%22	https://d29u17ylf1ylz9.cloudfront.net/p2/img/blazen/demo/contact.png	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/img/blazen/demo/contact.png	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:46	10294/10294	---MCZ	200	added ('OK')	text/html	date:Sat,%2002%20Jun%202018%2005:04:19%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/404.html	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/404.html	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:47	133546/133546	---M--	200	added ('OK')	image/png	etag:%223fb6e2edb25c9d7eabe84395b1ae4d7d%22	https://d29u17ylf1ylz9.cloudfront.net/p2/img/blazen/demo/404.png	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/img/blazen/demo/404.png	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:47	179514/179514	---M--	200	added ('OK')	image/png	etag:%22b918a54943a62e9e199c60c9791caa2a%22	https://s3.envato.com/files/236538266/preview-html.__large_preview.png	G:/Sanket_project/bl/Blazen/s3.envato.com/files/236538266/preview-html.__large_preview.png	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:49	308669/308669	---M--	200	added ('OK')	image/png	etag:%2267515c7b1c4d668a4af7dbb12506a508%22	https://s3.envato.com/files/246110296/01_truemart-preview_image.__large_preview.png	G:/Sanket_project/bl/Blazen/s3.envato.com/files/246110296/01_truemart-preview_image.__large_preview.png	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:49	90279/90279	---M--	200	added ('OK')	image/jpeg	etag:%222330463669bedd67bba17ea16d504cde%22	https://s3.envato.com/files/224050639/preview.__large_preview.jpg	G:/Sanket_project/bl/Blazen/s3.envato.com/files/224050639/preview.__large_preview.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:49	60750/60750	---M--	200	added ('OK')	image/jpeg	etag:%2202b87c2f8167465e6ae581589b0d8e49%22	https://s3.envato.com/files/220520052/privew-image.__large_preview.jpg	G:/Sanket_project/bl/Blazen/s3.envato.com/files/220520052/privew-image.__large_preview.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:49	95390/95390	---M--	200	added ('OK')	image/jpeg	etag:%2223cef28ccc50a450e53636944f2adcc8%22	https://s3.envato.com/files/240726505/preview.__large_preview.jpg	G:/Sanket_project/bl/Blazen/s3.envato.com/files/240726505/preview.__large_preview.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:49	111472/111472	---M--	200	added ('OK')	image/jpeg	etag:%224cb8e99f04197738c4952abe1c1d361f%22	https://s3.envato.com/files/232081546/rong-preview.__large_preview.jpg	G:/Sanket_project/bl/Blazen/s3.envato.com/files/232081546/rong-preview.__large_preview.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:50	86709/86709	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2016%20May%202018%2007:56:42%20GMT	https://d29u17ylf1ylz9.cloudfront.net/p2/js/vendor/jquery-3.1.1.min.js	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/js/vendor/jquery-3.1.1.min.js	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:51	19188/19188	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a963222-4af4%22	https://cdnjs.cloudflare.com/ajax/libs/popper.js/1.12.9/umd/popper.min.js	G:/Sanket_project/bl/Blazen/cdnjs.cloudflare.com/ajax/libs/popper.js/1.12.9/umd/popper.min.js	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:51	48944/48944	---M-Z	200	added ('OK')	application/javascript	etag:%221519106283%22	https://maxcdn.bootstrapcdn.com/bootstrap/4.0.0/js/bootstrap.min.js	G:/Sanket_project/bl/Blazen/maxcdn.bootstrapcdn.com/bootstrap/4.0.0/js/bootstrap.min.js	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:51	127936/127936	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2016%20May%202018%2007:38:09%20GMT	https://d29u17ylf1ylz9.cloudfront.net/p2/js/plugins.js	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/js/plugins.js	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:52	1201/1201	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2016%20May%202018%2007:38:05%20GMT	https://d29u17ylf1ylz9.cloudfront.net/p2/js/ajax-mail.js	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/js/ajax-mail.js	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:52	836/836	---M--	200	added ('OK')	application/javascript	etag:%22ae602901c6bb2077acf0a4a2c3c77672%22	https://d29u17ylf1ylz9.cloudfront.net/p2/js/main.js	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/js/main.js	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1.html)
18:20:53	77160/77160	---M--	200	added ('OK')	binary/octet-stream	etag:%22af7ae505a9eed503f8b8e6982036873e%22	https://d29u17ylf1ylz9.cloudfront.net/p2/fonts/fontawesome-webfont.woff2?v=4.7.0	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/fonts/fontawesome-webfont3e6e.woff2	(from https://d29u17ylf1ylz9.cloudfront.net/p2/css/font-awesome.min.css)
18:20:54	165742/165742	---M--	200	added ('OK')	binary/octet-stream	etag:%22674f50d287a8c48dc19ba404d20fe713%22	https://d29u17ylf1ylz9.cloudfront.net/p2/fonts/fontawesome-webfont.eot?v=4.7.0	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/fonts/fontawesome-webfont3e6e.eot	(from https://d29u17ylf1ylz9.cloudfront.net/p2/css/font-awesome.min.css)
18:20:54	165742/165742	---M--	200	added ('OK')	binary/octet-stream	etag:%22674f50d287a8c48dc19ba404d20fe713%22	https://d29u17ylf1ylz9.cloudfront.net/p2/fonts/fontawesome-webfont.eot?	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/fonts/fontawesome-webfontd41d.eot	(from https://d29u17ylf1ylz9.cloudfront.net/p2/css/font-awesome.min.css)
18:20:55	98024/98024	---M--	200	added ('OK')	application/font-woff	etag:%22fee66e712a8a08eef5805a46892932ad%22	https://d29u17ylf1ylz9.cloudfront.net/p2/fonts/fontawesome-webfont.woff?v=4.7.0	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/fonts/fontawesome-webfont3e6e.woff	(from https://d29u17ylf1ylz9.cloudfront.net/p2/css/font-awesome.min.css)
18:20:56	165548/165548	---M--	200	added ('OK')	binary/octet-stream	etag:%22b06871f281fee6b241d60582ae9369b9%22	https://d29u17ylf1ylz9.cloudfront.net/p2/fonts/fontawesome-webfont.ttf?v=4.7.0	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/fonts/fontawesome-webfont3e6e.ttf	(from https://d29u17ylf1ylz9.cloudfront.net/p2/css/font-awesome.min.css)
18:20:57	32694/32694	---M--	200	added ('OK')	binary/octet-stream	etag:%2226ec3c7d0366e0825d705c6e224a8803%22	https://d29u17ylf1ylz9.cloudfront.net/p2/fonts/et-line.eot?	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/fonts/et-lined41d.eot	(from https://d29u17ylf1ylz9.cloudfront.net/p2/css/et-line.css)
18:20:57	32694/32694	---M--	200	added ('OK')	binary/octet-stream	etag:%2226ec3c7d0366e0825d705c6e224a8803%22	https://d29u17ylf1ylz9.cloudfront.net/p2/fonts/et-line.eot	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/fonts/et-line.eot	(from https://d29u17ylf1ylz9.cloudfront.net/p2/css/et-line.css)
18:20:57	55220/55220	---M--	200	added ('OK')	application/font-woff	etag:%22b01ff252761958325faab1535c90c87f%22	https://d29u17ylf1ylz9.cloudfront.net/p2/fonts/et-line.woff	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/fonts/et-line.woff	(from https://d29u17ylf1ylz9.cloudfront.net/p2/css/et-line.css)
18:20:58	32536/32536	---M--	200	added ('OK')	binary/octet-stream	etag:%2298126e3e1238b0f3b941ad285320ce28%22	https://d29u17ylf1ylz9.cloudfront.net/p2/fonts/et-line.ttf	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/fonts/et-line.ttf	(from https://d29u17ylf1ylz9.cloudfront.net/p2/css/et-line.css)
18:20:58	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2016%20May%202018%2007:37:47%20GMT	https://d29u17ylf1ylz9.cloudfront.net/p2/fonts/fontawesome-webfont.svg?v=4.7.0	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/fonts/fontawesome-webfont3e6e.svg	(from https://d29u17ylf1ylz9.cloudfront.net/p2/css/font-awesome.min.css)
18:20:59	1150/1150	---M--	200	added ('OK')	binary/octet-stream	etag:%229c9a750812bab056b475fb9cc078f51e%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/favicon.ico	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/favicon.ico	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:20:59	4029/4029	---M--	200	added ('OK')	image/png	etag:%227676155efec287aaaa1b78ea9a79120d%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/icon.png	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/icon.png	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:20:59	127298/127298	---MCZ	200	added ('OK')	text/css	date:Sat,%2002%20Jun%202018%2005:04:27%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/bootstrap.min.css	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/bootstrap.min.css	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:00	856/856	---M--	200	added ('OK')	text/css	etag:%220fab107e533501600491e267da638462%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/plugins.css	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/plugins.css	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:00	175537/175537	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2016%20May%202018%2007:37:42%20GMT	https://d29u17ylf1ylz9.cloudfront.net/p2/fonts/et-line.svg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/p2/fonts/et-line.svg	(from https://d29u17ylf1ylz9.cloudfront.net/p2/css/et-line.css)
18:21:00	133443/133443	---MCZ	200	added ('OK')	text/css	date:Sat,%2002%20Jun%202018%2005:04:26%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/style.css	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/style.css	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:00	541/541	---M--	200	added ('OK')	text/css	etag:%22f7849105f64213256bdccd33f13325b5%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/custom.css	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/custom.css	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:00	8636/8636	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2002%20Jun%202018%2005:05:58%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/js/vendor/modernizr-3.5.0.min.js	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/js/vendor/modernizr-3.5.0.min.js	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
